-1.4564e-06	-0.046596	2.4529e-05	-6.3602e-06	-0.054281	8.6312e-06	2.0006	2.0006	0.00014456	0.00013211	-1.9256e-07	0.0022328	-4.2058e-07	-9.8381e-07	0.015145	-4.1463e-06	-1.2578e-06	-0.048752	2.4935e-05
-1.59e-06	-0.047611	2.4682e-05	-6.6826e-06	-0.050736	7.6777e-06	2.0022	2.0022	0.00014672	0.00013395	-2.1619e-07	0.0025029	-4.9711e-07	-1.0522e-06	0.015816	-4.2052e-06	-1.3675e-06	-0.05004	2.5166e-05
-1.7301e-06	-0.048554	2.4819e-05	-7.0028e-06	-0.047165	6.8284e-06	2.0036	2.0036	0.00014883	0.00013574	-2.4136e-07	0.0027881	-5.7523e-07	-1.1216e-06	0.016488	-4.2583e-06	-1.4822e-06	-0.051272	2.5382e-05
-1.8765e-06	-0.049426	2.494e-05	-7.3205e-06	-0.043576	6.072e-06	2.0048	2.0048	0.00015088	0.00013747	-2.6807e-07	0.0030885	-6.5479e-07	-1.192e-06	0.017161	-4.3063e-06	-1.6016e-06	-0.052447	2.5584e-05
-2.0292e-06	-0.050225	2.5048e-05	-7.6352e-06	-0.039973	5.3981e-06	2.0059	2.0059	0.00015289	0.00013916	-2.9636e-07	0.0034041	-7.3564e-07	-1.2632e-06	0.017834	-4.3496e-06	-1.7257e-06	-0.053565	2.5773e-05
-2.1881e-06	-0.050952	2.5144e-05	-7.9467e-06	-0.036361	4.7974e-06	2.0069	2.0069	0.00015484	0.00014081	-3.2623e-07	0.003735	-8.1765e-07	-1.3353e-06	0.018507	-4.3888e-06	-1.8545e-06	-0.054626	2.5952e-05
-2.3532e-06	-0.051607	2.523e-05	-8.2547e-06	-0.032745	4.2614e-06	2.0077	2.0077	0.00015675	0.00014241	-3.577e-07	0.004081	-9.007e-07	-1.4082e-06	0.019179	-4.4242e-06	-1.9879e-06	-0.055631	2.6121e-05
-2.5244e-06	-0.05219	2.5305e-05	-8.559e-06	-0.029127	3.7826e-06	2.0083	2.0084	0.00015862	0.00014397	-3.9077e-07	0.0044423	-9.847e-07	-1.4818e-06	0.019851	-4.4562e-06	-2.1257e-06	-0.056578	2.6281e-05
-2.7016e-06	-0.0527	2.5372e-05	-8.8594e-06	-0.025513	3.3542e-06	2.0089	2.0089	0.00016044	0.00014549	-4.2546e-07	0.0048187	-1.0695e-06	-1.5559e-06	0.020522	-4.4851e-06	-2.268e-06	-0.057468	2.6433e-05
-2.8847e-06	-0.053138	2.5432e-05	-9.1557e-06	-0.021904	2.9703e-06	2.0093	2.0093	0.00016223	0.00014698	-4.6178e-07	0.0052103	-1.1551e-06	-1.6307e-06	0.021191	-4.5113e-06	-2.4145e-06	-0.058301	2.6578e-05
