740	-1112	17164	494	560	-231	-3.7034	-2.46353
-148	684	16760	-30	-1087	329	2.33694	0.505519
-388	1048	16360	144	-15	169	3.66426	1.35582
-1420	-904	15652	140	650	565	-3.29202	5.17529
540	-360	16564	-36	178	-615	-1.2444	-1.86679
2168	-1200	15812	1	-339	-535	-4.29988	-7.78509
1084	1736	17268	551	1043	625	5.72961	-3.57406
-2616	388	14164	-209	-139	-173	1.54305	10.4604
-1656	472	17584	324	-297	349	1.53083	5.37812
888	-780	16912	-300	67	373	-2.63705	-3.00249
836	-68	14900	-453	254	-721	-0.261072	-3.21132
696	-780	16280	-25	543	-541	-2.74053	-2.44521
-912	360	16260	652	-179	312	1.26634	3.20949
-992	-1024	16032	-593	-45	-163	-3.64769	3.53355
-1612	380	15336	346	526	420	1.41163	5.99862
-1444	-2168	16544	147	9	-752	-7.4378	4.9462
2556	-12	16416	-84	-791	87	-0.0413842	-8.84999
608	1400	15720	209	1072	-87	5.08547	-2.20619
-2452	-124	13788	386	368	52	-0.507307	10.0834
368	-72	17348	-484	-918	277	-0.237742	-1.21521
368	148	17136	417	504	472	0.494725	-1.23021
-1344	208	14204	-277	-208	-397	0.835236	5.40473
1616	-84	15676	-86	-187	-15	-0.305399	-5.88561
336	-1508	18244	429	-166	-681	-4.72438	-1.05151
-900	-712	13464	-250	199	345	-3.02035	3.81892
-364	2036	15972	91	-268	-78	7.26262	1.29506
-1048	-2048	17228	-23	-129	395	-6.7669	3.4568
1836	1092	17428	-206	-561	316	3.56566	-6.00211
732	-236	14036	-270	-2	-374	-0.961968	-2.98494
-380	-704	17176	491	908	-8	-2.34652	1.26634
152	16	16480	-479	-1342	75	0.0556246	-0.528441
12	1936	15412	-42	631	309	7.15979	-0.0442634
-1468	-620	14120	-109	-354	237	-2.50074	5.92982
48	-88	16788	228	437	-591	-0.300331	-0.163817
1572	-1776	16744	100	-393	-672	-6.02829	-5.33371
856	2072	16016	625	1032	788	7.36106	-3.03411
-2284	352	14412	-327	-171	-444	1.38188	9.00265
-452	-80	16520	271	-550	751	-0.277355	1.56725
696	60	15876	-376	385	-8	0.216329	-2.51021
-352	684	15352	125	-229	-323	2.55043	1.31218
212	-1432	15960	-200	247	-442	-5.12665	-0.757982
76	1444	16564	242	-640	381	4.98223	-0.261893
-968	-796	14512	-382	522	-54	-3.13265	3.81046
-696	1256	16236	245	351	167	4.41949	2.44733
-1888	-2496	14296	70	-104	-839	-9.8201	7.41237
2780	780	18664	165	-675	119	2.36701	-8.46463
1244	572	14472	293	533	-145	2.25511	-4.9092
-2572	372	13908	244	415	103	1.5066	10.4737
608	300	17384	-471	-1363	346	0.988065	-2.00279
452	360	16528	349	971	347	1.24731	-1.56614
-888	0	15016	-399	-65	-442	0	3.38435
1452	-316	16060	-167	43	161	-1.12264	-5.16513
1308	208	17924	229	-1	-648	0.663099	-4.17347
-1772	-1332	12988	-27	713	596	-5.80219	7.72906
-956	1668	15148	-341	-367	-326	6.27135	3.58955
-1816	-1772	16292	143	190	308	-6.16947	6.32328
2344	84	17084	-98	-815	157	0.2791	-7.81236
1344	660	14056	-2	7	-367	2.67616	-5.4559
40	20	17124	579	837	29	0.0669185	-0.133837
-212	-516	16268	-358	-1310	300	-1.81659	0.746245
300	1472	16332	175	384	210	5.14928	-1.04809
-1468	-1020	14752	-239	136	327	-3.93594	5.66946
1316	-528	16688	-210	32	-268	-1.8066	-4.50671
1016	-2064	17428	-153	-749	-717	-6.74274	-3.31329
1008	1300	17352	639	1330	512	4.27737	-3.31538
-1884	600	13436	-377	-923	-149	2.53217	7.97415
-1080	612	16304	425	-33	406	2.14499	3.78716
1476	-952	16552	-586	-747	479	-3.2788	-5.08742
1076	300	15412	152	551	-263	1.11243	-3.99291
876	-1120	16316	-120	407	-506	-3.92124	-3.06604
412	1144	17212	316	-411	469	3.8015	-1.3682
-1720	-484	15916	-365	725	-397	-1.73173	6.16504
-1112	-592	15148	-170	234	157	-2.23204	4.19531
-756	-1844	14988	-252	-61	-242	-7.00514	2.866
1408	-144	17696	155	-559	-409	-0.464761	-4.54906
1248	372	15324	52	798	-150	1.38603	-4.65458
-2720	1556	14436	405	628	-81	6.04636	10.6104
-1024	-288	18148	-392	-636	-44	-0.907736	3.22908
-76	-264	16012	274	340	335	-0.944576	0.271912
-416	-412	13416	180	-230	-185	-1.75813	1.77521
2480	104	16492	-167	-453	388	0.35729	-8.55166
244	-1072	16648	285	20	-301	-3.68392	-0.837955
-1448	-576	14948	318	761	65	-2.19645	5.52885
-240	804	16252	-502	-662	-161	2.83185	0.845016
-604	-1512	17084	370	79	220	-5.05458	2.01696
1284	-56	17616	-111	-1196	152	-0.181657	-4.1688
2832	28	14316	-234	-230	254	0.109932	-11.1898
-248	228	16992	399	1016	-220	0.768671	0.836103
-1352	-496	16140	-377	-804	107	-1.75407	4.78607
1140	1860	16580	4	-74	133	6.38592	-3.90888
-2684	-576	13648	-174	503	221	-2.37131	11.1161
1024	-692	16400	-113	-57	-136	-2.41148	-3.56969
1776	-1556	16484	-181	-818	-506	-5.36159	-6.12237
1752	1404	18492	558	1384	595	4.32255	-5.39682
-2552	24	14352	-402	-586	-555	0.0943325	10.0826
-772	840	16184	374	-23	433	2.96779	2.72736
-68	-1440	17316	-571	-403	265	-4.75375	0.224226
1116	248	14588	-96	-118	3	0.971113	-4.37405
-12	-684	14860	192	482	-536	-2.63544	0.0462195
428	364	17480	361	-220	757	1.19259	-1.40231
-404	1016	15252	-556	-55	-201	3.80975	1.51396
-1688	1080	15356	444	668	646	3.99902	6.25769
-188	-2612	16144	-502	-504	-373	-9.18985	0.658626
1248	-1252	17100	112	-446	-423	-4.17645	-4.16308
852	-240	15500	291	971	-180	-0.885753	-3.14588
-1652	1212	15540	208	145	83	4.43471	6.04988
-1360	-152	16948	-27	-273	-61	-0.512203	4.58771
-336	-644	16368	89	171	434	-2.25267	1.17509
868	624	15656	-111	-84	-178	2.27893	-3.17083
776	-556	14716	85	207	-531	-2.16072	-3.01636
648	472	18756	270	81	248	1.4407	-1.9781
-776	1960	14452	158	677	160	7.71243	3.04572
-1788	76	15596	-116	-394	-31	0.277386	6.54003
-1436	-1968	16376	-102	-321	262	-6.82676	4.97579
1432	-468	17628	223	9	-313	-1.51578	-4.64256
720	-760	14416	-412	167	-182	-3.01404	-2.85528
1376	976	18004	427	939	189	3.09397	-4.36409
-1196	-1388	16084	-212	-916	-277	-4.91872	4.23698
-84	328	14448	-78	377	-2	1.30049	0.333025
-1880	-432	15256	48	264	154	-1.60982	7.02237
328	-380	17932	432	-585	-1109	-1.21378	-1.04766
2336	-1892	16600	-52	-630	285	-6.43937	-7.95936
-444	1844	15632	804	1137	733	6.72501	1.61575
-1752	-436	15520	-498	-324	-769	-1.59902	6.43814
1156	-124	16924	33	-969	706	-0.418816	-3.90744
756	812	15336	86	691	54	3.02716	-2.81821
-460	392	14912	105	-516	-433	1.5051	1.76627
856	-1448	17904	-6	-806	272	-4.61852	-2.72836
580	1800	17312	601	821	810	5.93264	-1.90857
-2220	100	13724	-783	-123	-564	0.412122	9.18836
116	-736	15332	-48	224	365	-2.74825	-0.432986
668	108	16772	131	-414	-575	0.368648	-2.28074
688	-868	14128	-79	591	-301	-3.51158	-2.78273
684	1140	17040	191	318	268	3.82439	-2.29355
-2000	-440	16168	216	-131	177	-1.54709	7.04915
-624	-520	17308	-316	-220	-235	-1.71975	2.06384
920	516	15220	177	47	662	1.93821	-3.45716
-880	-840	16132	41	403	-1124	-2.97631	3.11817
2236	-204	17232	-196	-935	-411	-0.672623	-7.3928
1552	2320	16464	569	1181	555	7.98599	-5.33277
-3616	-108	14136	-252	497	71	-0.424081	14.3482
24	-672	17336	-359	-925	154	-2.21986	-0.0792608
132	388	15848	277	362	321	1.40242	-0.47707
-884	560	15356	71	-17	-473	2.08508	3.29253
304	-1032	14584	-222	90	-267	-4.04677	-1.19117
1592	444	17964	436	-143	-24	1.41031	-5.06288
-516	-572	14020	-352	575	42	-2.33473	2.10604
-584	740	15904	-66	69	-173	2.66221	2.1007
-1188	-1436	15788	29	-829	-164	-5.18248	4.2856
1092	968	17392	395	774	-195	3.17942	-3.5872
332	-560	15520	-319	-402	-304	-2.066	-1.22467
-2124	-516	15940	379	497	131	-1.83786	7.58601
792	-784	17380	-596	-1127	7	-2.58015	-2.60649
496	900	15560	446	769	345	3.30866	-1.82273
-1332	-1016	13720	103	31	-429	-4.21542	5.53011
2388	188	18196	-104	-1078	438	0.586923	-7.47624
1540	636	16668	-262	330	-235	2.17591	-5.2749
-2880	1180	12936	327	551	381	5.0881	12.5011
140	-724	16884	-425	-836	-134	-2.4553	-0.474642
784	-120	16296	321	-166	42	-0.421418	-2.7543
-800	-524	13752	-277	171	-230	-2.17844	3.32693
2956	328	15484	-303	-383	59	1.192	-10.8057
36	-484	16888	62	145	-486	-1.64161	-0.122087
-1840	-1148	14380	206	1204	554	-4.52766	7.26881
100	1196	16120	-495	-1181	-491	4.24312	-0.354454
-1516	-1440	15244	455	238	2	-5.37001	5.65432
664	-132	18164	-243	-415	-166	-0.41609	-2.09351
1908	1068	13084	-198	-534	176	4.61788	-8.26967
-848	-520	16464	280	1007	-435	-1.80664	2.94702
-568	-368	15984	-324	-1367	332	-1.31806	2.03464
1244	2720	15620	-242	458	139	9.84762	-4.48628
-2852	-212	14940	240	355	437	-0.79856	10.8065
1016	-1264	17148	-409	-815	-241	-4.20836	-3.38159
1836	-1400	15548	-389	-628	-286	-5.10994	-6.70775
-208	144	15880	842	1493	570	0.5195	0.7504
-1540	-1620	14128	-717	-591	-506	-6.50312	6.18069
56	852	17580	350	-700	21	2.77461	-0.182298
-344	-232	14092	334	1059	177	-0.942908	1.39818
-96	620	15608	-316	-471	-472	2.27473	0.352127
376	-1904	16568	-140	-552	-435	-6.55402	-1.29157
568	60	18524	721	1154	199	0.185496	-1.7563
-1184	-172	13392	-444	-1150	-11	-0.732978	5.05203
-80	1768	16348	172	57	88	6.17235	0.278753
588	-1244	16676	-524	-1055	38	-4.26362	-2.01384
2304	1128	15876	-251	193	233	4.02208	-8.23691
568	-760	15916	-56	-298	-546	-2.7321	-2.04154
-1760	-1352	17496	718	163	257	-4.39664	5.72735
644	304	16088	-623	-583	107	1.08167	-2.29191
-464	1404	14816	418	488	475	5.41068	1.78578
-1136	-1144	15644	-434	-130	54	-4.17148	4.14226
3368	-196	16216	-186	-1214	74	-0.678022	-11.7325
792	516	14264	201	759	-210	2.06859	-3.17598
-1604	-336	15788	140	325	513	-1.21294	5.79982
832	-168	17476	-329	-963	-111	-0.550155	-2.72556
-252	608	14884	146	421	465	2.33885	0.96917
-432	-56	15996	-306	-313	22	-0.200511	1.54699
1408	-1412	14820	-66	1	-203	-5.41827	-5.40287
1096	-844	16432	102	-281	-737	-2.9338	-3.81092
-128	-224	14304	449	803	653	-0.89714	0.512637
-952	76	15900	-452	-144	-760	0.273375	3.42641
-848	-140	16528	207	-631	435	-0.484673	2.93699
516	20	16772	-44	135	47	0.0682908	-1.76218
1212	-124	14328	-3	-486	-261	-0.494083	-4.83494
-792	-1128	15992	249	528	-362	-4.02977	2.82823
-36	-392	17260	73	-547	211	-1.30104	0.119474
940	396	14076	-215	36	-95	1.6079	-3.81905
-1272	856	15268	300	20	489	3.19787	4.75497
-756	-1000	17784	-153	-942	-2	-3.21547	2.43035
2868	56	14972	-180	-125	358	0.210476	-10.844
-1232	656	14928	533	926	-101	2.50769	4.71337
-2156	-1388	15996	-252	43	158	-4.91501	7.64788
1164	-44	16732	-463	-1393	-90	-0.150307	-3.97949
-852	644	13544	556	734	199	2.71693	3.59546
-1556	324	16240	-66	89	-314	1.13773	5.47188
1280	-1436	15812	-217	-1252	326	-5.17237	-4.60918
80	-1020	17212	557	852	-121	-3.3914	-0.265838
-1196	-748	14624	-217	-44	178	-2.91833	4.66936
-512	-484	16284	-353	33	-165	-1.70163	1.8001
-20	-1708	16540	202	-611	-274	-5.89574	0.068915
1832	500	16180	112	493	-155	1.75878	-6.45682
956	380	14568	-245	-339	-606	1.49099	-3.75328
-980	-1212	17420	560	-6	353	-3.97369	3.21216
-180	-268	16404	-458	-107	344	-0.935929	0.628594
-708	152	16496	-19	-178	-199	0.527443	2.45749
-596	-2476	14168	136	430	-111	-9.90432	2.3729
2808	584	18280	-57	-657	-242	1.80863	-8.72859
2296	396	15540	-153	-169	-232	1.44406	-8.40183
-1804	1152	15008	487	662	281	4.35811	6.8343
-1400	-120	17248	-534	-973	224	-0.397312	4.64035
1032	432	16032	-86	-229	328	1.54034	-3.68179
-1480	108	13680	74	-88	-124	0.449702	6.17446
1020	372	16768	-197	4	-106	1.26856	-3.48017
1592	24	16820	0	-813	-163	0.08139	-5.40689
-1256	1540	14028	437	1310	314	6.2401	5.08595
-1112	-312	16280	-713	-465	-385	-1.09537	3.90678
-460	76	16772	258	-481	374	0.259529	1.57102
-728	-956	15700	-200	-118	-309	-3.48081	2.64997
1332	312	15088	-67	-134	90	1.18004	-5.04404
492	-1024	16784	127	404	-500	-3.48982	-1.67595
-708	-1228	16000	263	-503	-188	-4.38457	2.52627
-1332	1172	15392	373	575	106	4.33814	4.93176
-1192	-1920	17040	19	-805	-526	-6.41321	3.97642
2720	-16	16760	-149	-240	446	-0.0539912	-9.21822
428	1764	16676	489	464	134	6.03636	-1.46206
-2968	-1396	14468	65	281	-213	-5.39958	11.5408
1472	568	18284	-405	-763	325	1.77361	-4.60061
504	1152	14988	310	771	161	4.39272	-1.92029
-2136	416	15244	173	-125	-679	1.54807	7.97346
1216	-376	16540	-235	-984	497	-1.29876	-4.20367
1060	1296	18076	659	994	376	4.09393	-3.34748
-2956	-124	13308	-380	-124	-32	-0.521149	12.5228
328	-420	16312	-519	-254	113	-1.47462	-1.15156
-292	-1256	17336	-33	-911	-1	-4.14328	0.962452
-536	532	14820	202	827	-421	2.05455	2.07
944	-556	16096	-320	-215	-259	-1.97498	-3.35445
-532	-508	17716	584	-242	519	-1.64175	1.71933
-1060	612	15500	-442	77	-255	2.25582	3.90916
-596	-60	15096	-63	30	194	-0.227547	2.26088
-360	-2320	15180	-97	186	-350	-8.68702	1.34295
1868	-692	17668	207	-530	-855	-2.23053	-6.03075
1076	-1004	14732	-121	578	-231	-3.88841	-4.16773
-960	696	15140	887	767	656	2.62682	3.62435
-884	272	17088	82	-1022	-357	0.910717	2.96102
-548	-236	15996	-200	422	331	-0.844767	1.96189
-172	-948	14956	9	-13	-20	-3.62666	0.657576
1496	-824	15812	-150	-198	-599	-2.96988	-5.39748
864	-2000	17924	200	-646	-410	-6.35953	-2.74273
284	684	13872	780	1026	939	2.82226	-1.17142
-320	928	15464	-194	-790	-520	3.43349	1.18334
-1192	-108	17016	161	-832	530	-0.362761	4.00704
824	128	16952	-4	457	156	0.432107	-2.78275
2076	496	14648	-207	-788	-186	1.92019	-8.06201
-932	-1384	17340	270	767	-531	-4.55687	3.06687
392	-960	16076	-75	-828	280	-3.41642	-1.39435
1860	1324	14964	-215	-220	325	5.01789	-7.05813
-2132	344	15936	208	473	583	1.2257	7.61832
-84	-968	17208	-153	-982	-225	-3.21962	0.279243
3412	916	15544	-134	-808	483	3.29426	-12.3596
-616	1172	15928	775	1270	224	4.20517	2.20879
-2664	-1504	14024	-372	-178	-127	-6.01453	10.6959
2600	976	16788	-2	-847	473	3.28813	-8.78899
-232	84	14908	327	728	132	0.322794	0.891557
-2408	764	14320	27	114	-169	3.01174	9.53204
1576	-1184	16056	-355	-1167	306	-4.19737	-5.59091
632	576	18196	382	1043	167	1.81202	-1.98825
-3284	-888	12472	-343	-217	-320	-3.93875	14.7161
864	596	16748	-252	-328	351	2.03538	-2.95131
104	-1128	16852	-140	-859	-156	-3.82935	-0.3528
48	-136	15284	104	950	-310	-0.509813	-0.179932
948	552	16060	-107	269	-278	1.96513	-3.37618
-364	136	18272	408	-363	524	0.426365	1.14122
-1236	460	15384	-244	35	-167	1.7072	4.59142
-1400	1072	14704	-48	427	245	4.15108	5.42455
-652	-2992	15336	-86	-126	-298	-11.0298	2.38943
2596	-560	16844	12	-267	-529	-1.88197	-8.75674
924	-992	15200	-180	484	-378	-3.72715	-3.47133
-1240	-552	14872	423	967	458	-2.11831	4.76293
40	696	18008	-46	-842	-218	2.21335	-0.127172
-1300	-84	15688	46	966	35	-0.305734	4.73697
-952	-508	14124	-95	-395	212	-2.05522	3.85359
1068	184	16780	-163	-105	-484	0.626979	-3.64159
788	-2076	18240	40	-258	-693	-6.48722	-2.45789
-312	-28	13680	434	830	803	-0.117241	1.30652
-476	1128	16252	-175	-135	-584	3.96866	1.67362
-1204	-1292	16984	71	-948	250	-4.33935	4.04329
-4	-324	15956	-50	663	-103	-1.16328	0.0143605
1648	556	14596	219	-495	-4	2.16773	-6.43722
-876	-1308	16852	75	963	-413	-4.43226	2.96676
-364	-496	15772	-54	-520	116	-1.80077	1.32143
1820	556	14424	-264	-242	-10	2.19013	-7.18622
-1580	952	14712	422	673	122	3.68129	6.11711
-992	-800	17276	-26	-865	-295	-2.64695	3.28284
3360	744	16884	-99	-149	564	2.47466	-11.2445
108	1432	15372	251	239	-131	5.32198	-0.400805
-2800	-756	13708	47	139	49	-3.09295	11.5274
2048	552	17292	-295	-1295	445	1.81571	-6.75103
256	1012	14984	439	1131	191	3.86325	-0.976573
-1652	760	14448	-7	-133	-572	2.99167	6.514
1352	-668	17068	-287	-1339	464	-2.23428	-4.52564
976	756	17900	538	796	203	2.41485	-3.1182
-2500	408	13372	-79	191	34	1.71789	10.5848
-368	136	15616	-384	102	-48	0.498839	1.34991
96	-468	16504	-161	-552	83	-1.62426	-0.333139
-808	-576	15500	126	535	-391	-2.12532	2.98202
408	916	16108	-162	-153	-293	3.25364	-1.4486
-456	-872	17380	552	-106	230	-2.87128	1.50104
-1284	1180	15404	-281	-73	151	4.36542	4.75102
-864	784	15840	-323	-4	-278	2.82934	3.11832
-744	-1912	14752	74	504	173	-7.37564	2.86329
1716	732	18592	373	-324	-870	2.24514	-5.26927
808	-1680	14296	-324	363	-128	-6.69181	-3.21281
-96	1288	17040	486	647	187	4.32252	0.321872
-1100	-548	16572	-393	-672	-170	-1.8898	3.79548
-772	676	16964	-161	217	-6	2.27962	2.60356
-828	-692	13344	22	44	269	-2.96293	3.54592
2072	-56	16580	-183	319	-150	-0.192026	-7.12327
544	-1860	16748	-299	-761	-535	-6.33387	-1.84904
-1004	8	15784	545	1639	151	0.0289814	3.63961
-1632	-700	14600	-374	-524	-118	-2.72799	6.37083
-796	-564	16656	124	-482	-134	-1.93718	2.73455
-128	-1356	15460	40	18	45	-5.01243	0.472551
1688	216	15688	-68	253	37	0.7843	-6.14072
1240	-1024	15040	-196	13	-504	-3.88185	-4.70236
-4	-296	18392	677	75	-61	-0.922036	0.0124594
-1156	-28	15216	-156	556	450	-0.105131	4.34456
-864	1064	16580	-358	-255	-334	3.66689	2.97693
-2496	-1328	14160	181	89	2	-5.27695	9.9541
2156	332	18228	456	-203	-230	1.03623	-6.74447
872	-796	13816	-313	-315	-397	-3.29088	-3.60548
284	2016	16496	538	997	-114	6.96663	-0.979041
-2720	-488	17936	150	-635	-70	-1.5409	8.62008
156	-460	15980	-479	577	-188	-1.64878	-0.559084
288	-236	15580	33	-196	239	-0.86768	-1.05888
-948	-1248	16720	119	487	-646	-4.26189	3.23613
1992	-636	15336	-523	-704	-585	-2.35499	-7.39445
2576	1420	17052	710	520	490	4.70714	-8.56137
-3384	940	13552	144	536	-20	3.84998	13.988
-1352	488	17096	-183	-976	-190	1.62996	4.51987
52	-672	15672	-13	555	410	-2.45527	-0.189933
644	252	15696	170	-79	-143	0.919034	-2.3492
-400	-956	15416	-84	162	-613	-3.54738	1.48348
604	-264	18020	474	-108	-296	-0.838874	-1.91953
84	-1120	13516	226	386	757	-4.73689	-0.354864
-424	1056	15312	-424	-578	-425	3.94368	1.5824
-1428	-2084	16936	167	-229	97	-6.99051	4.78372
1064	-132	16084	41	243	67	-0.469186	-3.78463
2016	80	15792	-300	-806	-120	0.287913	-7.27491
216	-48	17896	381	1060	-147	-0.153665	-0.691509
-1680	-672	15488	157	-855	17	-2.46995	6.18496
1388	1232	16524	-202	54	446	4.24907	-4.78829
-1512	856	15504	392	178	480	3.14529	5.56164
-1084	-1404	16224	75	-637	-922	-4.93502	3.80832
2804	-404	18184	-204	-953	396	-1.25789	-8.76392
1164	2136	17332	795	1233	391	7.01009	-3.81339
-2152	-696	13752	30	117	-92	-2.86254	8.88269
784	580	17108	-576	-974	336	1.93968	-2.62233
260	52	16068	91	678	248	0.185398	-0.92703
116	156	15532	105	-418	-433	0.575431	-0.427881
-648	-1588	15696	-470	44	-429	-5.7722	2.35209
2144	732	18752	531	115	525	2.221	-6.51764
264	1336	13364	221	20	205	5.70779	-1.12609
-1088	1396	15848	-176	64	-142	5.02225	3.91222
-1092	-1304	16920	16	-958	516	-4.39788	3.6818
2548	912	17828	84	114	205	2.89903	-8.12322
-168	-1264	14596	-411	-549	-158	-4.94909	0.656987
-1552	-284	15988	465	1086	227	-1.0129	5.54362
1172	-132	17088	-292	-1595	219	-0.441548	-3.92344
428	2000	14780	201	232	16	7.70315	-1.64374
-1984	-108	15276	143	107	521	-0.401696	7.3998
1864	364	17068	80	-947	312	1.21451	-6.23118
2472	-1132	15992	-451	-225	-230	-4.00158	-8.76549
-292	1936	15548	726	591	642	7.09656	1.06768
-1600	-1168	15544	-708	219	-476	-4.27472	5.86056
1780	448	17292	-64	-561	438	1.47629	-5.87524
-908	344	13624	69	850	-102	1.44319	3.81175
-616	-652	16036	154	363	-287	-2.32657	2.19804
-420	-1600	16444	-131	-744	49	-5.55558	1.45621
1096	536	17660	596	804	704	1.73512	-3.54966
-1072	8	13416	-226	-121	-120	0.0340571	4.56849
-528	1480	15000	-273	213	145	5.63148	2.00625
372	-852	18320	-416	-702	202	-2.66216	-1.16201
1788	656	13684	246	699	-54	2.72151	-7.43585
-1324	280	15944	25	-302	-117	1.00264	4.74626
-1472	-1496	16384	210	-284	538	-5.19632	5.11273
1764	-524	16588	-636	-1126	16	-1.79918	-6.06713
-204	1624	14084	234	698	276	6.57694	0.824382
-368	28	15376	22	92	-121	0.104307	1.37102
2224	-968	17160	-151	-1288	253	-3.20192	-7.37299
1572	184	15964	79	385	115	0.65718	-5.6235
-3172	112	14612	446	598	572	0.429164	12.2475
-1520	-1460	16964	-487	-567	-454	-4.89949	5.10136
936	240	16236	-36	-441	216	0.845479	-3.29907
188	-164	14636	203	804	-264	-0.641934	-0.73588
340	-24	14600	-398	12	-700	-0.0941592	-1.33404
1396	-16	18644	215	-569	334	-0.0490331	-4.28212
-1420	1532	16064	402	821	789	5.4267	5.02891
-1980	744	15640	-488	-621	-371	2.70199	7.20711
-380	-1232	15576	-85	-31	672	-4.52111	1.39319
728	660	17896	-20	158	-333	2.11035	-2.3279
1208	-196	14764	-316	-403	-264	-0.758055	-4.67715
-284	752	17336	353	1224	64	2.48348	0.937659
-1488	-796	17448	-77	-1123	326	-2.60266	4.86946
360	1108	15860	-87	-114	107	3.99524	-1.29715
-1664	-416	15584	171	557	435	-1.52045	6.09258
-864	-1472	15844	-290	-163	-403	-5.30005	3.10799
3428	1596	15992	-169	-893	301	5.57346	-12.0406
-68	-144	15404	369	1292	125	-0.535593	0.252916
-3348	-268	13848	-106	259	113	-1.07766	13.589
480	-468	17680	-440	-1144	211	-1.51574	-1.55462
-112	-800	15900	-47	886	130	-2.88031	0.403076
-88	288	15344	98	-555	-434	1.07527	0.328538
-680	-1888	15988	-105	105	-342	-6.72876	2.41865
1412	424	18364	528	-327	-1	1.31876	-4.39563
-848	1768	14676	518	502	771	6.85792	3.28327
-624	1880	15976	-229	-277	-113	6.70643	2.22144
-1112	-108	16360	25	-861	340	-0.37736	3.88837
3280	772	18344	-82	148	315	2.37227	-10.1289
636	-524	14884	-274	-807	-245	-2.01446	-2.44527
-872	-484	16084	617	618	36	-1.7211	3.10187
-420	-132	16580	-287	-621	-138	-0.455999	1.45104
1040	400	15064	-209	-98	-43	1.51743	-3.94798
-1612	404	15620	571	387	329	1.47376	5.89017
-868	-1152	17324	67	-401	-520	-3.79966	2.86203
1844	-40	15680	-330	-309	46	-0.145162	-6.70727
1068	1348	17060	431	211	204	4.50906	-3.57109
-3148	-320	14236	276	873	-51	-1.25733	12.4661
148	1372	17000	-264	-881	-25	4.61393	-0.497181
620	-452	15660	-58	365	496	-1.652	-2.26629
-1232	1556	15440	252	313	-81	5.73657	4.53923
-968	-1316	15616	27	-582	-778	-4.80789	3.5346
1812	-1268	18460	359	431	-212	-3.91069	-5.593
-292	-160	13888	463	335	384	-0.659915	1.20441
-640	776	16640	-358	283	-678	2.66806	2.20021
348	-1592	16984	121	-1089	141	-5.35387	-1.1687
36	-324	15384	152	448	-125	-1.20652	-0.134048
1452	852	15308	-161	-589	-65	3.17143	-5.41011
-1588	-836	16608	485	658	-248	-2.86861	5.45496
-948	-1192	15424	-299	-268	-67	-4.41087	3.5067
1204	732	15192	-173	-91	-153	2.74995	-4.52612
-1444	300	15492	219	492	-17	1.1046	5.32413
-340	-1012	17148	178	-552	-1015	-3.37677	1.1339
1056	-716	15100	-351	758	-118	-2.70817	-3.99592
-488	384	16796	267	343	71	1.30915	1.6638
-1908	-332	16152	97	-530	170	-1.1694	6.73559
1236	440	16300	-247	-327	58	1.54183	-4.33477
-1216	-476	13984	230	118	242	-1.94221	4.96688
1316	784	17288	-170	576	-57	2.58907	-4.34863
2180	-1040	15356	-478	-1408	-370	-3.83615	-8.06173
-1128	2064	14416	697	1824	245	8.12341	4.42909
-3496	64	14776	-376	-366	85	0.241499	13.3113
-200	-408	16484	-321	-980	336	-1.41775	0.694921
1300	-300	14948	-144	158	144	-1.14543	-4.96941
-612	276	15660	88	269	-238	1.00894	2.23766
-192	-1200	15816	-331	372	-660	-4.33854	0.693521
2052	1312	18796	319	-605	375	3.96938	-6.21543
-776	260	13756	-17	532	409	1.08109	3.22816
-1080	2288	15948	-54	109	165	8.1459	3.83501
-964	-2316	16900	-302	-1008	357	-7.79078	3.23453
2788	440	16800	95	345	246	1.48003	-9.41933
1680	380	15124	-60	-647	-331	1.43049	-6.33655
-1584	128	16664	482	1264	105	0.438119	5.42979
184	-1028	16072	-689	-1397	-181	-3.65954	-0.654584
1876	2472	14824	215	-6	415	9.39376	-7.1153
-2656	248	14812	448	809	219	0.944168	10.1645
-844	-476	17576	102	-1123	-432	-1.54954	2.74823
3368	-500	17064	-363	-397	276	-1.64662	-11.1606
320	1860	16040	822	720	322	6.61318	-1.1353
-2464	-356	13860	-43	-174	-398	-1.44864	10.0773
864	988	17300	-177	-757	135	3.26454	-2.85446
-1084	624	15984	100	-70	-546	2.23052	3.87679
-628	-1656	16312	-42	-865	-417	-5.79257	2.19349
