-1.9065e-07	0.021063	1.3732e-06	-4.8654e-07	0.046783	2.3667e-07	1.8585	1.8585	0.00018196	0.00018101	0.21836	0.21836	0.00018123	0.00018174	-0.10989	-0.10989	7.2959e-07	-7.2959e-07
-2.0065e-07	0.022021	1.3771e-06	-4.998e-07	0.047872	1.96e-07	1.8581	1.8581	0.00018302	0.00018205	0.22148	0.22148	0.00018227	0.00018279	-0.11339	-0.11339	7.4356e-07	-7.4356e-07
-2.1091e-07	0.023	1.3802e-06	-5.1288e-07	0.048952	1.5587e-07	1.8577	1.8577	0.00018406	0.00018308	0.22459	0.22459	0.0001833	0.00018384	-0.11692	-0.11692	7.5732e-07	-7.5732e-07
-2.2142e-07	0.024	1.3825e-06	-5.2578e-07	0.050023	1.163e-07	1.8572	1.8572	0.00018509	0.00018409	0.22767	0.22767	0.00018432	0.00018486	-0.12048	-0.12048	7.7085e-07	-7.7085e-07
-2.3219e-07	0.025022	1.3841e-06	-5.3849e-07	0.051082	7.7284e-08	1.8567	1.8567	0.0001861	0.00018509	0.23073	0.23073	0.00018531	0.00018587	-0.12407	-0.12407	7.8415e-07	-7.8415e-07
-2.4321e-07	0.026065	1.3848e-06	-5.5098e-07	0.05213	3.8842e-08	1.8561	1.8561	0.00018709	0.00018607	0.23376	0.23376	0.0001863	0.00018687	-0.12768	-0.12768	7.9721e-07	-7.9721e-07
-2.5448e-07	0.027128	1.3849e-06	-5.6327e-07	0.053166	9.7732e-10	1.8555	1.8555	0.00018807	0.00018704	0.23678	0.23678	0.00018726	0.00018785	-0.13132	-0.13131	8.1002e-07	-8.1002e-07
-2.6598e-07	0.028212	1.3841e-06	-5.7532e-07	0.054189	-3.6301e-08	1.8548	1.8548	0.00018904	0.00018799	0.23977	0.23977	0.00018822	0.00018881	-0.13497	-0.13497	8.2259e-07	-8.2259e-07
-2.7773e-07	0.029316	1.3827e-06	-5.8715e-07	0.055199	-7.2988e-08	1.8541	1.8541	0.00018999	0.00018893	0.24273	0.24273	0.00018916	0.00018976	-0.13865	-0.13865	8.3489e-07	-8.3489e-07
-2.897e-07	0.03044	1.3805e-06	-5.9874e-07	0.056195	-1.0907e-07	1.8533	1.8533	0.00019093	0.00018986	0.24567	0.24567	0.00019009	0.0001907	-0.14235	-0.14235	8.4694e-07	-8.4694e-07
